student_id,math_score,science_score,english_score,cs_score,prog_skill,web_dev_skill,db_skill,networking_skill,ml_skill,mobile_skill,cloud_skill,data_analysis_skill,communication,teamwork,leadership,adaptability,problem_solving,interest_tech,interest_mgmt,interest_science,interest_design,interest_health,interest_finance,interest_edu,personality_score,career_label
1289,56.7,56.6,83.8,73.8,1,1,3,3,1,0,1,3,4,4,3,3,5,1,1,0,0,0,0,0,0.6952967675373103,Business Analyst
1290,79.9,75.5,87.2,59.5,0,2,3,2,2,1,1,3,4,4,4,5,4,1,1,0,0,0,1,1,0.4084721427843859,Business Analyst
1291,59.8,67.6,80.4,85.1,1,1,1,2,2,0,0,2,4,4,3,3,4,1,1,0,0,0,0,0,0.47412801312437136,Business Analyst
1292,82.1,68.2,67.1,71.6,1,1,2,0,1,0,1,2,4,5,3,5,5,1,1,0,0,1,1,1,0.7844472875047265,Business Analyst
1293,79.2,53.0,100.0,81.0,0,0,2,2,1,0,1,3,4,4,3,5,4,0,0,0,0,0,1,0,0.6916321924577982,Business Analyst
1294,76.1,56.7,85.2,74.6,0,1,3,1,1,0,1,3,4,4,3,4,4,1,1,1,0,0,1,1,0.6645128399513147,Business Analyst
1295,100.0,72.3,89.3,81.2,2,1,2,0,1,0,1,3,4,4,1,4,3,0,1,0,0,1,0,0,0.6358416831962991,Business Analyst
1296,78.9,70.2,81.0,59.3,1,2,1,1,2,0,2,3,4,3,3,4,5,1,1,0,0,0,1,0,0.6508252702900517,Business Analyst
1297,76.3,61.2,65.1,90.5,2,1,2,1,0,0,2,3,4,4,2,4,4,1,1,0,1,0,0,0,0.7045014862147343,Business Analyst
1298,64.9,68.9,88.8,61.2,1,1,1,1,1,0,0,3,4,4,3,3,4,1,1,0,0,0,1,0,0.6013416214070147,Business Analyst
1299,46.4,84.3,82.2,72.9,1,1,2,1,2,1,3,3,4,4,3,4,4,1,1,0,0,1,1,0,0.7351263532469775,Business Analyst
1300,67.4,52.2,91.5,67.5,0,0,1,1,1,0,0,3,4,4,3,4,4,1,1,0,0,0,0,0,0.39450665069295154,Business Analyst
1301,84.9,67.3,83.2,100.0,2,1,2,0,3,1,1,3,4,4,4,4,4,0,1,0,1,0,0,0,0.39463622105156737,Business Analyst
1302,62.0,70.1,66.8,87.1,0,1,3,1,1,1,1,2,4,5,4,3,4,1,1,1,0,0,1,0,0.4991528601280125,Business Analyst
1303,87.1,69.5,84.9,97.8,1,1,2,1,0,0,1,3,4,4,3,4,4,1,1,0,1,0,1,1,0.36765371826331067,Business Analyst
1304,79.8,81.3,98.5,70.5,3,1,2,2,2,1,0,3,5,4,2,3,4,1,1,1,0,0,1,0,0.9032439960030549,Business Analyst
1305,92.0,62.3,66.7,78.1,1,1,2,0,0,0,2,3,4,5,3,4,4,1,1,1,0,0,1,0,0.497648336116041,Business Analyst
1306,61.3,79.3,80.6,83.9,1,2,1,1,2,0,1,3,4,4,4,4,4,0,0,0,0,0,1,0,0.4257816668218124,Business Analyst
1307,77.8,64.2,76.0,77.3,2,0,2,2,1,0,2,3,4,4,4,3,4,1,1,0,0,0,0,0,0.45024520404760876,Business Analyst
1308,94.8,79.4,68.5,63.6,0,1,2,2,2,0,1,3,4,5,3,4,4,0,1,1,0,0,1,0,0.63271178594172,Business Analyst
1309,96.1,66.8,79.1,84.0,1,0,2,0,1,0,2,3,4,4,3,3,4,1,1,0,0,0,1,1,0.6157743458540105,Business Analyst
1310,86.6,53.5,97.2,59.8,0,0,2,1,1,0,1,2,4,4,3,4,4,1,1,0,0,0,0,1,0.8195725621051742,Business Analyst
1311,52.9,79.5,74.7,67.2,1,1,1,0,1,0,1,3,5,4,3,4,5,1,1,0,0,1,1,0,0.5341483478588508,Business Analyst
1312,93.9,82.3,36.1,73.6,1,2,1,2,0,1,0,3,4,4,3,4,3,1,1,1,0,0,0,0,0.6844107626392059,Business Analyst
1313,100.0,59.4,69.7,85.6,1,2,2,1,1,0,1,3,3,4,2,4,4,1,1,1,0,1,0,0,0.37254664445232283,Business Analyst
1314,90.9,49.1,70.3,61.5,2,0,2,0,0,0,2,2,5,4,3,4,4,0,1,1,0,0,1,0,0.44064908427309823,Business Analyst
1315,86.8,84.0,80.3,65.0,2,1,2,0,0,3,2,3,5,4,3,4,4,1,1,0,0,0,0,0,0.5936363948125138,Business Analyst
1316,91.8,65.1,82.3,52.2,0,1,2,0,1,0,2,3,4,4,3,4,4,1,0,0,0,0,0,0,0.5217451848757984,Business Analyst
1317,75.1,58.3,94.0,71.2,1,2,1,0,2,0,2,3,4,4,3,3,4,1,0,1,0,1,1,0,0.34007418687424074,Business Analyst
1318,74.5,36.2,92.8,93.4,2,1,2,1,1,0,0,3,4,4,4,5,4,0,1,0,0,0,1,0,0.42987515379940366,Business Analyst
1319,70.7,53.2,86.8,78.9,1,2,3,1,3,1,0,2,3,4,2,4,4,0,1,0,0,0,1,0,0.33677564103973795,Business Analyst
1320,56.9,47.4,67.1,92.3,0,2,1,0,1,1,0,3,4,4,2,4,3,0,1,0,0,0,0,0,0.6561192978653204,Business Analyst
1321,92.5,84.3,83.6,69.9,1,1,1,1,2,0,0,3,4,3,3,4,4,1,1,1,0,0,1,0,0.7028559039722226,Business Analyst
1322,74.6,61.7,68.0,58.0,3,2,3,1,2,1,0,3,4,4,3,3,4,0,1,0,1,0,1,0,0.637133933227096,Business Analyst
1323,90.3,64.7,61.9,74.6,1,1,2,1,2,1,1,2,5,3,3,3,4,0,1,1,1,0,0,0,0.6207608587210962,Business Analyst
1324,80.8,74.7,83.6,73.6,1,0,2,2,0,0,2,3,4,5,3,4,4,1,1,1,0,0,0,1,0.6387231823621038,Business Analyst
1325,85.1,61.6,83.6,83.3,1,1,2,2,1,0,1,3,3,4,4,4,4,1,1,0,1,0,0,0,0.7192277753232431,Business Analyst
1326,59.2,74.4,82.5,72.2,0,1,2,1,2,1,1,2,3,4,3,4,4,1,1,0,0,0,0,0,0.5751366443047762,Business Analyst
1327,83.2,64.9,70.6,65.0,2,1,3,1,1,1,3,3,4,4,2,3,4,1,1,0,0,0,1,0,0.6521232876211378,Business Analyst
1328,71.0,85.9,84.0,62.9,0,2,2,2,2,0,0,3,4,4,3,4,4,1,1,0,0,0,1,1,0.5728638071941391,Business Analyst
1329,63.7,48.7,97.4,66.6,3,0,1,2,0,0,0,3,3,4,3,4,4,1,0,0,0,0,1,0,0.6361619998798831,Business Analyst
1330,67.9,57.1,70.0,97.2,1,2,2,1,1,0,0,3,4,4,2,4,5,0,1,0,1,0,0,0,0.6825810014268469,Business Analyst
1331,68.1,70.3,74.5,82.6,1,1,2,0,1,0,2,3,3,5,4,4,4,1,0,0,0,0,1,0,0.5202573095307682,Business Analyst
1332,81.9,82.5,87.5,99.9,1,2,2,1,0,0,2,2,5,4,2,4,4,0,1,1,1,0,1,0,0.5266676868805175,Business Analyst
1333,68.3,75.1,82.7,81.6,1,0,2,0,1,0,1,3,4,4,4,4,4,1,1,0,0,0,1,1,0.43764013339470353,Business Analyst
1334,87.8,88.5,73.9,56.4,1,0,3,1,2,1,1,3,4,4,3,3,4,1,0,0,0,0,0,0,0.5294201581445582,Business Analyst
1335,77.9,73.6,76.8,49.4,1,2,1,2,0,0,1,3,5,4,3,4,4,0,1,0,0,0,1,0,0.3837993609277033,Business Analyst
1336,69.0,76.4,91.4,67.2,0,3,3,0,1,0,0,3,3,4,3,4,4,0,1,0,1,0,0,0,0.6606491589240512,Business Analyst
1337,66.4,60.8,88.4,81.0,2,1,2,3,1,0,1,3,4,3,4,4,4,0,1,0,0,0,1,1,0.911721608909172,Business Analyst
1338,55.3,79.9,83.5,87.0,1,3,2,0,1,0,0,3,5,4,4,4,4,1,1,0,0,0,0,0,0.6818254376032371,Business Analyst
1339,66.8,51.3,95.1,53.0,1,2,3,1,1,0,1,2,4,4,3,4,4,0,1,0,0,0,1,0,0.39467398606937776,Business Analyst
1340,76.0,58.6,81.1,63.8,1,1,3,3,2,0,2,3,4,3,2,4,4,1,1,0,0,0,0,0,0.5183812002831458,Business Analyst
1341,71.9,50.7,58.6,61.3,1,2,2,0,0,0,1,3,4,4,3,4,3,0,0,0,0,0,0,0,0.8682507530194119,Business Analyst
1342,87.9,70.4,87.6,55.0,1,0,3,1,1,0,0,2,4,4,3,4,4,0,1,0,0,0,0,0,0.32344979663164697,Business Analyst
1343,66.7,42.0,84.2,85.2,1,2,2,1,2,0,1,2,4,4,3,4,4,0,1,0,0,0,0,0,0.5823405765207534,Business Analyst
1344,53.7,79.1,81.6,69.3,1,1,2,1,0,0,1,3,4,4,3,4,4,0,0,0,0,0,1,0,0.559035987369094,Business Analyst
1345,81.1,66.4,77.4,57.1,1,1,2,1,2,0,1,3,4,4,3,3,4,1,1,0,0,0,1,0,0.5824345159717005,Business Analyst
1346,98.0,63.2,75.3,75.5,0,1,1,0,1,0,0,3,4,4,3,4,4,1,1,0,0,0,1,0,0.7922211079222955,Business Analyst
1347,62.3,63.4,79.4,89.7,1,1,1,1,1,0,1,3,4,4,2,5,3,1,1,1,0,0,0,0,0.6463144231555128,Business Analyst
1348,74.2,56.5,81.7,61.0,1,1,1,1,1,1,0,3,4,4,3,5,4,0,1,1,1,0,1,0,0.4703696183895818,Business Analyst
1349,90.9,71.6,71.8,82.4,0,1,2,1,0,0,1,3,4,4,4,5,4,0,1,1,0,0,1,0,0.7380388141455158,Business Analyst
1350,83.2,60.9,100.0,83.0,0,0,1,1,1,0,0,3,4,4,4,5,4,0,1,0,0,0,0,0,0.7767211613938712,Business Analyst
1351,52.4,69.9,83.9,49.8,0,3,2,2,2,0,2,2,4,3,2,4,4,0,1,0,0,0,1,0,0.606211543371372,Business Analyst
1352,66.1,74.7,79.9,67.1,0,0,3,2,2,0,2,3,4,4,3,4,4,0,1,1,0,0,1,0,0.8409302015067774,Business Analyst
1353,84.4,47.9,82.5,63.3,0,0,2,2,2,0,2,3,3,4,2,4,4,0,1,0,0,0,0,0,0.46800450907046065,Business Analyst
1354,81.3,72.9,88.5,80.9,2,0,2,1,1,1,1,3,4,3,4,4,5,1,1,1,1,1,1,0,0.47180786840700023,Business Analyst
1355,78.4,53.5,67.2,75.6,2,1,3,1,1,0,1,2,4,4,3,4,4,1,1,0,0,0,1,0,0.5639882308231635,Business Analyst
1356,84.3,54.7,75.7,53.7,1,2,3,2,1,0,1,3,4,4,2,5,5,1,1,0,1,1,1,0,0.4782032756825654,Business Analyst
1357,70.4,83.8,77.0,79.5,1,0,2,0,1,1,0,2,5,4,3,4,4,1,1,0,1,0,0,0,0.7125768629417804,Business Analyst
1358,60.7,55.5,73.5,56.1,1,1,3,0,1,0,0,3,4,5,3,4,4,1,1,0,0,0,1,0,0.5223733089381482,Business Analyst
1359,68.6,86.2,85.8,66.6,3,0,1,1,0,2,1,3,4,4,3,3,3,0,1,1,1,0,1,0,0.9280201496164839,Business Analyst
1360,67.3,53.9,90.6,76.6,0,1,1,3,1,0,0,2,4,3,2,4,4,1,1,0,0,0,1,1,0.5168753593876799,Business Analyst
1361,68.3,63.9,85.4,68.0,1,1,2,0,1,1,2,2,4,4,3,4,5,1,0,0,0,0,1,0,0.6326846084845579,Business Analyst
1362,71.8,54.0,80.4,79.2,2,0,2,1,0,0,1,3,4,4,3,5,4,0,1,0,0,0,1,1,0.5871967978546958,Business Analyst
1363,66.9,59.0,65.4,60.4,2,1,2,0,1,0,1,3,5,4,4,4,4,1,1,0,1,0,1,0,0.4306652806716035,Business Analyst
1364,66.7,62.8,92.6,74.2,1,1,3,2,0,0,2,2,4,4,2,5,4,1,1,1,1,0,1,0,0.5019126876135758,Business Analyst
1365,74.5,47.1,78.1,57.7,0,0,2,1,1,1,2,3,4,4,3,3,4,0,1,0,1,0,1,0,0.6596284247840515,Business Analyst
1366,72.4,77.3,83.7,78.7,1,0,2,2,3,1,1,2,5,4,3,4,4,1,1,0,0,0,1,1,0.5688325814421241,Business Analyst
1367,73.2,64.4,87.6,72.1,1,2,2,0,0,0,1,2,4,4,1,3,3,0,1,0,0,0,1,0,0.5484145408433536,Business Analyst
1368,62.3,57.5,75.0,86.9,2,0,3,2,1,0,1,3,5,4,3,4,4,1,1,0,0,0,0,0,0.31195101169186684,Business Analyst
1369,63.6,56.5,90.0,71.4,1,1,2,2,1,1,1,3,4,4,2,4,5,0,1,1,0,0,1,0,0.5952914496258944,Business Analyst
1370,60.3,62.2,75.2,72.6,1,0,1,0,1,1,1,3,4,4,4,4,4,1,1,0,0,1,1,0,0.5778879385961404,Business Analyst
1371,54.2,70.3,70.4,56.6,1,2,2,1,2,1,0,2,4,4,3,4,5,0,0,0,0,0,1,1,0.4385454050119252,Business Analyst
1372,51.1,75.3,75.1,64.8,2,1,2,0,2,0,2,3,4,4,3,3,4,1,1,0,1,1,1,0,0.5395500025752846,Business Analyst
1373,71.7,34.2,78.8,51.2,1,1,2,1,1,0,2,3,4,4,3,5,4,1,1,0,0,0,1,0,0.5989557981245908,Business Analyst
1374,75.9,66.7,72.1,50.4,1,1,2,1,0,0,1,3,4,4,3,4,5,0,1,0,0,0,1,0,0.3360907577134474,Business Analyst
1375,83.3,51.8,69.1,54.6,2,0,2,1,3,0,0,3,4,4,3,4,4,1,1,0,0,0,0,0,0.5031784233527057,Business Analyst
1376,91.7,61.2,100.0,42.7,2,1,2,2,1,0,1,3,4,4,3,3,3,1,1,0,0,0,1,0,0.739963414691222,Business Analyst
1377,63.3,67.9,82.2,66.0,2,0,0,1,2,1,0,3,4,4,3,4,4,1,1,0,0,0,0,0,0.4655439522889864,Business Analyst
1378,75.0,74.6,90.8,100.0,0,0,2,1,0,0,1,3,4,3,2,4,4,1,1,0,0,0,1,0,0.5523239694003274,Business Analyst
1379,69.2,56.1,88.4,72.3,1,1,2,0,2,1,1,3,4,4,2,3,4,0,1,0,0,0,1,0,0.5807223764002454,Business Analyst
1380,84.3,51.1,79.9,89.0,1,0,2,1,0,1,1,3,4,5,2,4,4,1,1,0,0,0,1,0,0.5786900379561369,Business Analyst
1381,80.3,72.0,70.5,83.5,1,0,3,0,1,0,1,3,4,5,4,4,3,1,1,1,0,0,1,1,0.453244818651685,Business Analyst
1382,55.0,72.2,84.1,69.8,1,1,3,1,0,2,2,3,4,4,3,5,4,0,1,1,1,0,1,0,0.5870281993444283,Business Analyst
1383,76.8,69.0,69.8,66.0,1,2,3,3,0,0,2,3,4,2,3,4,4,1,1,0,1,0,0,0,0.6277689235406574,Business Analyst
1384,78.5,62.1,79.8,69.7,0,2,1,0,2,0,2,3,4,4,3,5,4,0,1,0,0,0,1,0,0.48105200191946834,Business Analyst
1385,52.8,51.2,88.0,63.4,0,1,2,0,2,0,1,3,4,4,3,4,4,1,1,1,0,1,1,0,0.6686023027141343,Business Analyst
1386,70.3,61.9,80.9,68.8,0,2,3,2,1,1,1,3,4,4,2,5,4,1,1,0,1,0,0,1,0.5104476608435958,Business Analyst
1387,79.4,48.1,100.0,87.7,1,1,2,0,1,0,0,2,4,4,3,4,4,1,1,0,0,0,0,0,0.9989160387081273,Business Analyst
1388,87.0,60.5,87.3,84.5,2,1,1,3,1,1,1,3,4,4,4,3,4,1,1,0,0,1,1,0,0.5962082964184946,Business Analyst
1389,100.0,73.2,75.7,63.6,1,0,3,1,1,1,0,2,4,4,3,3,4,0,1,0,0,0,1,0,0.13748028102471677,Business Analyst
1390,66.6,67.4,79.5,92.0,1,0,3,1,0,1,1,3,4,4,3,4,4,1,1,0,0,0,1,0,0.7392646957904568,Business Analyst
1391,66.6,74.7,81.1,69.0,1,1,2,2,2,0,0,3,4,4,4,4,5,1,1,0,0,0,0,0,0.5647047484101688,Business Analyst
1392,80.6,67.7,82.3,86.5,0,1,1,1,3,0,0,3,4,4,2,5,4,0,1,0,1,0,1,0,0.42650876251974246,Business Analyst
1393,71.8,78.1,87.9,83.2,1,2,3,1,1,1,3,3,4,4,2,4,4,0,1,0,0,0,1,0,0.5210049837438759,Business Analyst
1394,61.5,51.9,55.9,71.3,1,0,3,2,0,0,2,2,3,3,3,4,2,1,0,0,0,0,1,0,0.4617841557311499,Network Administrator
1395,60.0,73.3,87.9,78.2,2,0,1,3,0,1,3,1,4,3,1,4,4,1,0,0,0,0,0,0,0.21893089697320894,Network Administrator
1396,55.7,76.3,51.6,70.3,1,1,2,3,0,0,1,1,2,3,1,3,3,0,0,1,0,0,0,0,0.29700331528452895,Network Administrator
1397,70.9,51.1,73.0,81.6,1,0,2,3,0,0,2,0,4,3,2,2,2,1,1,0,1,0,0,0,0.35430739412809437,Network Administrator
1398,80.5,57.8,60.7,78.9,2,1,2,3,0,0,2,1,3,2,2,3,3,1,0,0,0,0,0,0,0.269391460424069,Network Administrator
1399,79.5,66.9,49.8,91.6,3,0,3,3,0,0,1,1,2,3,4,3,3,1,0,0,0,0,0,1,0.4284939283069053,Network Administrator
1400,67.7,59.1,63.7,92.7,0,1,3,3,1,0,3,1,2,3,1,3,2,1,0,0,1,0,0,0,0.4278257159827071,Network Administrator
1401,90.9,63.5,42.9,92.0,1,1,3,3,0,1,2,0,3,3,1,4,3,1,0,0,0,0,1,0,0.5186912830379673,Network Administrator
1402,59.8,49.5,68.1,78.1,1,1,3,3,0,0,3,1,3,3,1,3,3,1,1,0,0,0,0,0,0.9700607978551288,Network Administrator
1403,83.2,52.6,84.5,92.7,1,2,2,3,0,0,2,2,2,1,3,3,3,1,0,0,1,0,0,0,0.2150016069620779,Network Administrator
1404,81.4,74.3,55.8,73.9,1,1,2,3,0,0,3,0,3,3,3,3,3,1,0,0,0,0,0,0,0.3715039165772532,Network Administrator
1405,81.2,87.8,83.5,65.9,2,2,2,2,1,1,2,0,4,2,2,4,2,1,1,1,0,0,0,0,0.6133975196344656,Network Administrator
1406,71.3,70.6,44.5,64.3,1,1,2,3,0,1,3,2,2,4,2,3,4,1,0,0,0,0,0,0,0.4943856883387574,Network Administrator
1407,73.6,72.9,63.3,76.1,2,1,1,3,0,3,1,1,5,3,2,4,2,1,0,0,0,0,0,0,0.39433316003611907,Network Administrator
1408,73.9,54.0,68.6,86.4,1,2,2,3,1,0,1,1,3,2,2,3,2,1,1,0,0,0,0,0,0.7283123633380437,Network Administrator
1409,70.0,62.0,75.9,91.3,0,2,2,3,0,1,2,1,3,3,2,3,3,1,0,0,0,0,0,1,0.5671813771701952,Network Administrator
1410,76.7,56.5,48.7,82.8,0,0,3,3,1,0,2,1,2,3,2,3,4,1,1,0,0,0,0,0,0.6839761908271741,Network Administrator
1411,64.2,67.6,64.8,81.8,1,1,1,2,0,0,2,1,4,4,1,3,4,1,0,0,0,0,0,0,0.7372873862141442,Network Administrator
1412,85.6,59.0,60.3,79.6,0,2,2,3,0,0,2,2,4,2,2,4,3,0,0,1,0,0,0,0,0.41940935077331903,Network Administrator
1413,85.6,72.4,82.6,78.5,1,1,1,3,0,0,2,0,2,4,1,3,3,1,0,0,0,0,0,0,0.47882204669942136,Network Administrator
1414,73.7,86.8,59.9,72.8,1,1,1,3,0,0,1,3,3,3,2,3,3,1,0,0,0,0,0,0,0.5409706922077643,Network Administrator
1415,83.8,81.4,67.0,89.7,2,2,3,3,1,0,2,2,3,3,1,3,3,1,1,0,0,0,0,0,0.4999714812328551,Network Administrator
1416,72.7,54.7,74.4,82.7,2,0,2,3,0,0,2,2,3,4,2,3,3,1,0,0,0,0,0,0,0.3699939222189383,Network Administrator
1417,87.0,92.4,55.9,91.0,0,0,2,3,0,0,3,2,5,3,2,2,3,1,0,0,0,0,0,0,0.25135218734653725,Network Administrator
1418,79.7,56.9,71.8,88.3,0,2,3,3,0,0,3,1,4,3,2,2,3,1,0,0,0,0,0,0,0.6187133521387302,Network Administrator
1419,83.4,85.9,46.6,95.8,0,2,2,3,0,0,2,1,4,2,2,2,3,1,0,1,0,0,0,0,0.1024586350146609,Network Administrator
1420,83.6,69.8,57.5,88.6,1,0,2,2,2,1,2,1,2,1,3,2,3,1,0,0,0,0,0,0,0.4858165317371381,Network Administrator
1421,68.7,60.0,61.0,100.0,2,2,2,3,0,0,2,0,3,3,2,3,3,1,0,1,0,0,0,1,0.41597885301329096,Network Administrator
1422,69.4,48.9,83.3,75.7,1,2,2,3,1,0,3,1,3,3,2,3,3,1,1,0,0,0,0,0,0.2167887669695284,Network Administrator
1423,67.1,89.7,61.4,84.1,0,0,3,3,0,0,2,0,3,2,3,1,3,1,1,0,0,0,0,0,0.4426243491405609,Network Administrator
1424,79.9,63.1,61.2,92.9,0,1,2,3,0,0,3,1,2,3,2,4,3,1,0,0,0,0,0,0,0.3045959747470479,Network Administrator
1425,68.4,48.3,69.3,78.3,1,2,2,3,0,2,2,0,4,2,2,3,3,1,0,1,0,0,0,0,0.8887148323218306,Network Administrator
1426,85.7,79.9,71.2,86.4,1,0,1,3,1,0,2,2,4,1,3,3,3,1,0,0,0,0,0,0,0.39104955989960877,Network Administrator
1427,78.0,77.0,66.3,85.6,1,0,2,2,0,0,3,1,3,3,3,2,2,1,0,0,0,0,0,0,0.6815352818895846,Network Administrator
1428,73.8,75.8,79.9,96.8,1,1,3,3,0,0,2,1,3,3,2,4,3,1,0,0,0,0,0,0,0.3417892308696178,Network Administrator
1429,69.9,51.2,58.8,84.4,1,1,2,3,0,0,2,0,3,3,1,4,4,1,0,0,0,0,0,1,0.449981500571388,Network Administrator
1430,88.9,54.3,58.3,71.8,1,2,3,3,0,1,3,2,3,3,1,3,3,1,0,0,0,0,0,0,0.43840543523980585,Network Administrator
1431,55.5,80.1,40.0,68.5,0,0,2,3,0,0,2,1,3,4,2,4,3,1,1,0,0,0,0,0,0.3206393317190065,Network Administrator
1432,69.1,41.9,66.1,92.7,0,2,1,3,1,1,2,1,3,3,1,3,3,1,0,0,0,0,0,1,0.6346316993548562,Network Administrator
1433,87.8,26.8,59.7,64.0,1,1,1,2,0,2,2,2,4,2,2,2,3,0,0,1,0,0,0,0,0.7563621062063932,Network Administrator
1434,75.7,58.4,70.9,65.4,1,2,3,3,0,0,2,3,4,3,1,3,3,1,0,0,0,0,0,0,0.47392168262655593,Network Administrator
1435,64.5,57.9,77.3,71.2,1,1,0,3,0,0,2,0,4,4,3,4,3,0,0,0,0,0,0,0,0.5484470419998674,Network Administrator
1436,59.7,65.4,71.9,71.4,0,3,1,3,0,0,2,1,2,3,3,4,4,1,0,0,0,0,0,0,0.4491263206054758,Network Administrator
1437,100.0,62.7,55.2,77.3,1,0,2,3,0,1,2,0,3,3,1,2,2,1,0,0,0,0,0,0,0.5428447898064869,Network Administrator
1438,61.3,67.5,58.1,74.6,1,1,3,2,1,0,2,1,2,4,1,4,3,1,0,0,0,0,0,0,0.3150856631459489,Network Administrator
1439,53.3,55.2,49.5,82.7,2,2,1,3,0,0,3,1,4,4,2,3,3,0,0,0,0,0,0,0,0.46124819742381956,Network Administrator
1440,50.4,83.4,39.2,74.8,0,0,2,3,0,1,2,1,4,3,3,5,4,1,0,0,0,0,1,1,0.743278427456346,Network Administrator
1441,65.8,66.2,50.9,84.7,0,1,2,3,1,0,2,1,2,3,2,4,3,1,1,0,0,0,0,0,0.16143059417086592,Network Administrator
1442,57.2,57.3,86.2,99.7,1,2,2,3,1,0,2,1,3,3,1,3,3,1,0,0,0,0,0,0,0.5995368120077729,Network Administrator
1443,89.3,83.1,57.5,73.5,1,1,1,3,0,1,1,0,3,2,2,3,3,1,0,0,1,0,0,0,0.41020521876920263,Network Administrator
1444,74.2,82.1,79.0,83.9,1,1,2,3,0,0,2,0,2,4,3,3,3,1,0,0,0,0,0,0,0.2789058878946753,Network Administrator
1445,57.9,67.5,54.7,64.8,1,0,3,3,1,0,1,2,3,4,2,3,4,1,0,1,0,0,0,0,0.6321154770898281,Network Administrator
1446,68.4,55.3,63.8,69.1,1,1,2,3,0,0,1,2,3,3,2,3,2,1,0,0,0,0,0,0,0.6376992172296693,Network Administrator
1447,72.6,54.0,65.9,62.7,1,1,2,3,0,0,3,2,2,3,1,2,3,1,0,0,1,0,0,1,0.3745329694802567,Network Administrator
1448,71.6,79.6,74.9,83.3,1,2,1,3,0,1,1,1,3,3,2,3,3,1,0,0,0,0,1,0,0.6400854059445824,Network Administrator
1449,52.6,89.5,66.7,72.0,1,0,3,3,0,0,1,0,2,3,3,3,3,1,0,0,0,0,1,0,0.6261901010808419,Network Administrator
1450,65.7,71.4,69.8,75.1,2,1,2,3,1,0,2,0,4,2,1,3,3,1,0,0,0,0,0,1,0.510911342691055,Network Administrator
1451,73.0,64.7,90.9,86.1,2,1,3,1,3,0,3,2,3,3,4,3,3,1,1,0,0,0,0,0,0.33971059432344897,Database Administrator
1452,78.9,69.4,58.5,86.1,2,1,3,2,0,0,3,2,3,3,3,3,4,1,0,0,0,0,0,0,0.4418708832348301,Database Administrator
1453,75.2,65.2,56.5,77.9,2,0,2,2,0,0,2,2,3,4,3,2,3,1,1,0,0,0,0,0,0.6490777716275813,Database Administrator
1454,79.3,89.0,56.9,81.5,2,2,3,1,2,0,1,2,2,3,3,3,3,1,0,0,0,0,0,0,0.5387694423069526,Database Administrator
1455,88.3,64.4,58.8,82.7,2,3,3,1,2,0,2,2,3,2,2,2,3,1,0,0,1,0,1,1,0.5359172199689487,Database Administrator
1456,67.8,59.0,41.6,86.9,2,1,3,1,1,0,2,2,4,3,2,3,3,0,0,0,0,0,0,1,0.2463465559510015,Database Administrator
1457,77.6,63.6,54.1,85.6,2,1,2,2,2,1,2,3,2,3,2,4,2,1,0,0,0,0,0,0,0.26128054231090503,Database Administrator
1458,86.9,69.4,68.0,79.0,1,1,3,1,1,0,2,2,3,3,3,3,3,1,1,0,0,0,0,0,0.2872184497786925,Database Administrator
1459,79.2,65.7,54.0,98.1,2,1,3,2,1,0,2,2,3,2,1,4,4,1,0,0,0,0,1,0,0.5183699500781609,Database Administrator
1460,70.1,64.9,68.0,91.6,2,1,3,1,1,0,2,3,3,3,1,2,3,1,0,1,0,0,1,0,0.32679859419536034,Database Administrator
1461,62.5,73.2,57.4,93.8,2,2,3,3,1,0,2,1,4,3,2,3,2,1,0,1,0,0,0,0,0.6182056658499863,Database Administrator
1462,78.1,87.1,46.4,80.1,2,1,3,1,2,0,2,2,3,4,1,3,3,1,0,0,0,0,0,0,0.7617711356158374,Database Administrator
1463,69.5,58.9,80.0,73.0,1,1,3,1,1,0,2,3,3,2,4,4,3,1,0,1,0,0,0,0,0.29503585585479497,Database Administrator
1464,69.4,78.7,85.6,83.3,1,1,3,3,1,0,2,2,2,4,2,3,4,1,0,0,0,0,1,1,0.30798942356746817,Database Administrator
1465,65.9,55.5,68.7,74.9,2,0,3,2,1,0,2,2,2,3,3,2,3,1,0,0,0,0,0,0,0.49773936149774234,Database Administrator
1466,86.8,51.9,83.4,77.5,2,2,3,3,1,1,2,2,2,2,1,3,3,1,0,1,0,0,0,0,0.3473911413141284,Database Administrator
1467,68.8,68.6,61.1,67.2,2,0,3,2,3,1,2,2,2,4,1,3,3,1,1,0,1,0,0,0,0.32680224371349564,Database Administrator
1468,71.5,72.6,71.9,80.2,2,2,2,3,2,0,2,1,3,3,1,3,3,1,0,1,0,0,0,0,0.4604134524534976,Database Administrator
1469,82.3,53.2,64.4,80.8,2,1,2,2,1,0,3,2,3,2,3,2,3,1,0,1,0,0,1,0,0.1803909083690452,Database Administrator
1470,85.4,63.7,52.9,88.5,3,2,3,1,1,0,1,3,2,3,3,3,2,1,1,0,0,0,0,0,0.4078897956683454,Database Administrator
1471,82.0,92.4,70.5,75.1,3,1,3,3,0,0,2,2,4,1,3,3,3,0,0,0,0,0,0,1,0.6772787716381976,Database Administrator
1472,80.7,75.8,73.1,83.7,2,2,3,2,1,1,3,1,2,3,1,3,4,1,0,1,0,0,0,0,0.4205183941806968,Database Administrator
